ReTr(Lx),ImTr(Lx)
1.51751e-08,2.39851e-07
1.0625e-07,3.50688e-07
-1.1172e-07,-2.79585e-08
-6.27679e-07,2.34919e-07
-4.605e-07,1.05142e-07
2.69604e-07,2.08504e-07
-4.28856e-08,2.94412e-08
-8.78409e-08,8.26102e-07
-2.1555e-07,-3.18796e-07
-3.14344e-08,5.14889e-07
-2.69738e-07,2.21524e-07
2.26056e-07,2.0634e-07
-6.69675e-08,-3.38461e-09
2.50375e-07,2.99853e-08
-3.23886e-07,-5.02839e-07
-2.15887e-07,-3.48656e-07
-2.93891e-07,3.81677e-07
-2.93891e-07,3.81677e-07
-2.64811e-07,5.28532e-08
-1.8898e-07,7.38349e-08
-5.19369e-08,-1.14388e-07
3.04386e-07,-3.55028e-07
-1.62844e-07,-2.84992e-07
-4.96905e-07,1.70288e-07
-4.96905e-07,1.70288e-07
-6.81038e-08,-1.51495e-07
-8.21716e-07,3.57875e-07
2.75824e-08,1.41935e-07
2.75824e-08,1.41935e-07
-3.808e-07,5.35695e-07
-2.8458e-07,-3.84966e-07
-2.45863e-07,-4.15252e-07
1.06371e-07,-2.17983e-07
4.14355e-07,1.04329e-07
-6.93851e-07,-1.65488e-08
-2.25781e-07,-5.34624e-07
-1.7219e-07,1.66476e-07
-1.38191e-07,-1.39864e-07
5.3575e-07,6.07882e-07
-4.00757e-07,5.27208e-07
6.76984e-08,-1.35174e-07
-4.24423e-07,-4.53609e-07
-4.24423e-07,-4.53609e-07
1.68491e-07,-2.3442e-07
-1.88067e-07,-1.81604e-07
-9.44711e-08,8.29317e-08
1.3747e-07,-2.19474e-08
1.00801e-07,-6.88565e-07
1.00801e-07,-6.88565e-07
-7.82127e-08,-1.04443e-08
-7.82127e-08,-1.04443e-08
-1.76569e-07,2.10801e-07
5.64545e-08,1.14584e-07
-3.35685e-07,-1.33855e-07
-8.63492e-08,2.88926e-07
2.45479e-08,3.01802e-07
-4.74841e-08,1.55666e-07
-4.74841e-08,1.55666e-07
-3.0017e-07,5.94531e-07
-3.16637e-07,-8.74857e-07
-3.16637e-07,-8.74857e-07
-3.97596e-07,-5.11372e-07
3.02384e-07,6.21363e-07
1.35355e-07,-1.86228e-07
2.00793e-07,-6.49216e-07
2.39288e-07,-1.53523e-07
-1.30761e-07,-6.37198e-07
-2.34121e-08,-2.09025e-09
3.85315e-07,1.25312e-07
-2.10747e-07,1.46731e-07
-1.17754e-07,-5.51332e-07
-1.00203e-07,-3.90207e-07
2.46016e-08,-9.77897e-08
-1.13539e-07,9.0869e-08
1.86838e-07,7.37525e-08
-1.19344e-07,2.0745e-07
-7.24379e-08,-2.57542e-07
-2.87116e-07,2.26213e-07
-2.13143e-07,9.45777e-08
5.21005e-07,-5.47455e-08
-3.03028e-10,3.10334e-07
2.11591e-07,2.7786e-07
-2.21176e-07,4.15498e-07
-2.21176e-07,4.15498e-07
-2.21176e-07,4.15498e-07
8.67975e-07,-3.29943e-07
1.73115e-07,-1.85503e-07
2.09619e-07,8.98911e-08
1.77519e-07,2.89726e-07
-7.74636e-07,6.10825e-08
-2.49631e-07,-5.79249e-07
1.87539e-07,-2.67241e-07
