MDTU,link
1611,1.09902
1612,1.09236
1613,1.09745
1614,1.09539
1615,1.09562
1616,1.09716
1617,1.0972
1618,1.09623
1619,1.09799
1620,1.09883
1621,1.0941
1622,1.09887
1623,1.09611
1624,1.10099
1625,1.09159
1626,1.09992
1627,1.09666
1628,1.10226
1629,1.09544
1630,1.09309
1631,1.10215
1632,1.09646
1633,1.09711
1634,1.1013
1635,1.0961
1636,1.092
1637,1.08835
1638,1.10025
1639,1.09327
1640,1.09327
1641,1.09168
1642,1.0902
1643,1.08787
1644,1.08979
1645,1.09082
1646,1.08853
1647,1.09105
1648,1.08659
1649,1.09372
1650,1.08845
1651,1.08971
1652,1.08612
1653,1.08961
1654,1.0863
1655,1.09656
1656,1.0867
1657,1.09457
1658,1.08841
1659,1.09225
1660,1.09013
1661,1.08762
1662,1.08641
1663,1.0913
1664,1.08688
1665,1.08758
1666,1.08764
1667,1.08811
1668,1.08817
1669,1.08973
1670,1.08673
1671,1.09368
1672,1.08517
1673,1.09368
1674,1.0872
1675,1.0897
1676,1.0861
1677,1.08779
1678,1.08588
1679,1.08898
1680,1.09472
1681,1.08475
1682,1.0888
1683,1.09178
1684,1.08917
1685,1.08798
1686,1.09315
1687,1.09161
1688,1.09618
1689,1.0921
1690,1.09038
1691,1.09801
1692,1.0894
1693,1.0933
1694,1.08802
1695,1.08759
1696,1.0912
1697,1.09176
1698,1.08954
1699,1.09344
1700,1.08707
1701,1.09122
1702,1.08835
1703,1.09468
1704,1.08697
1705,1.09689
1706,1.08741
1707,1.09141
1708,1.09206
1709,1.09097
1710,1.08971
1711,1.09117
1712,1.09088
1713,1.08944
1714,1.0857
1715,1.09202
1716,1.08744
1717,1.08744
1718,1.09134
1719,1.09054
1720,1.09107
1721,1.09497
1722,1.09212
1723,1.08842
1724,1.09285
1725,1.09681
1726,1.09434
1727,1.09434
1728,1.09652
1729,1.09799
1730,1.09698
1731,1.09772
1732,1.09684
1733,1.0958
1734,1.0928
1735,1.09306
1736,1.09966
1737,1.09631
1738,1.09473
1739,1.10071
1740,1.10124
1741,1.09806
1742,1.10043
1743,1.10381
1744,1.09649
1745,1.10671
1746,1.10161
1747,1.10181
1748,1.10016
1749,1.09976
1750,1.09609
1751,1.09696
1752,1.10246
1753,1.0912
1754,1.09766
1755,1.09599
1756,1.09088
1757,1.09876
1758,1.09676
1759,1.09086
1760,1.09877
1761,1.0944
1762,1.09554
1763,1.09425
1764,1.09074
1765,1.09072
1766,1.08641
1767,1.09015
1768,1.09075
1769,1.09073
1770,1.08758
1771,1.09295
1772,1.08541
1773,1.09853
1774,1.09352
1775,1.09495
1776,1.09079
1777,1.09199
1778,1.08904
1779,1.08771
1780,1.08517
1781,1.08811
1782,1.08518
1783,1.08644
1784,1.08644
1785,1.09066
1786,1.08655
1787,1.08925
1788,1.08925
1789,1.09055
1790,1.09342
1791,1.09342
1792,1.08845
1793,1.08445
1794,1.08961
1795,1.08938
1796,1.08954
1797,1.0858
1798,1.0892
1799,1.08683
1800,1.0917
1801,1.0917
1802,1.08352
1803,1.08762
1804,1.0878
1805,1.08905
1806,1.08174
1807,1.08863
1808,1.08509
1809,1.09036
1810,1.08418
1811,1.08418
1812,1.08877
1813,1.08568
1814,1.09381
1815,1.0856
1816,1.09195
1817,1.09195
1818,1.09195
1819,1.08574
1820,1.08878
1821,1.08781
1822,1.08295
1823,1.08415
1824,1.08882
1825,1.08882
1826,1.08387
1827,1.08809
1828,1.08304
1829,1.09075
1830,1.09075
1831,1.08167
1832,1.08656
1833,1.08735
1834,1.08747
1835,1.08584
1836,1.08642
1837,1.08713
1838,1.08961
1839,1.08666
1840,1.08899
1841,1.09098
1842,1.08567
1843,1.08891
1844,1.08379
1845,1.08799
1846,1.08678
1847,1.08967
1848,1.08041
1849,1.09147
1850,1.088
1851,1.08927
1852,1.08916
1853,1.08558
1854,1.08959
1855,1.08959
1856,1.08798
1857,1.08752
1858,1.08643
1859,1.08599
1860,1.0838
1861,1.08656
1862,1.07932
1863,1.08847
1864,1.08527
1865,1.08606
1866,1.08177
1867,1.08814
1868,1.08225
1869,1.09159
1870,1.08639
1871,1.08377
