MDTU,link
1776,1.08398
1777,1.08398
1778,1.08398
1779,1.08061
1780,1.07893
1781,1.08114
1782,1.08215
1783,1.0832
1784,1.0823
1785,1.08318
1786,1.08072
1787,1.08072
1788,1.08072
1789,1.08163
1790,1.08346
1791,1.08402
1792,1.08402
1793,1.08187
1794,1.08296
1795,1.08267
1796,1.08267
1797,1.08267
1798,1.08405
1799,1.08405
1800,1.08378
1801,1.08391
1802,1.0846
1803,1.08386
1804,1.08406
1805,1.08409
1806,1.08545
1807,1.0851
1808,1.08486
1809,1.08696
1810,1.08696
1811,1.08696
1812,1.08696
1813,1.08717
1814,1.08681
1815,1.08477
1816,1.08489
1817,1.08424
1818,1.08463
1819,1.08342
1820,1.08342
1821,1.08342
1822,1.08275
1823,1.08311
1824,1.082
1825,1.082
1826,1.08178
1827,1.08178
1828,1.08322
1829,1.08322
1830,1.08469
1831,1.08469
1832,1.08388
1833,1.0835
1834,1.0835
1835,1.08317
1836,1.08317
1837,1.08317
1838,1.08516
1839,1.08477
1840,1.08477
1841,1.08477
1842,1.08477
1843,1.08207
1844,1.08299
1845,1.08286
1846,1.08366
1847,1.08366
1848,1.08511
1849,1.08264
1850,1.08296
1851,1.08378
1852,1.08378
1853,1.08573
1854,1.08195
1855,1.08434
1856,1.08434
1857,1.08434
1858,1.08434
1859,1.08379
1860,1.08515
1861,1.08515
1862,1.08249
1863,1.08249
1864,1.08409
1865,1.08409
1866,1.08173
1867,1.08173
1868,1.08359
1869,1.0829
1870,1.0829
1871,1.08367
